,0
689,0.55078125
690,0.55859375
691,0.453125
692,0.51953125
693,0.46484375
694,0.5078125
695,0.546875
696,0.484375
697,0.484375
698,0.53515625
699,0.51171875
700,0.515625
701,0.48828125
702,0.53125
703,0.515625
704,0.5234375
705,0.5078125
706,0.44921875
707,0.4609375
708,0.5
709,0.4296875
710,0.4765625
711,0.46484375
712,0.50390625
713,0.48828125
714,0.51953125
715,0.48046875
716,0.546875
717,0.49609375
718,0.4453125
719,0.44921875
720,0.52734375
721,0.55859375
722,0.546875
723,0.4296875
724,0.5078125
725,0.5078125
726,0.46484375
727,0.453125
728,0.41796875
729,0.45703125
730,0.50390625
731,0.49609375
732,0.5390625
733,0.49609375
734,0.515625
735,0.54296875
736,0.48046875
737,0.515625
738,0.46484375
739,0.5625
740,0.46484375
741,0.49609375
742,0.41796875
743,0.484375
744,0.546875
745,0.58984375
746,0.515625
747,0.53515625
748,0.46875
749,0.45703125
750,0.51953125
751,0.55859375
752,0.45703125
753,0.51171875
754,0.43359375
755,0.4765625
756,0.4453125
757,0.484375
758,0.46875
759,0.48046875
760,0.51953125
761,0.51171875
762,0.5078125
763,0.51171875
764,0.54296875
765,0.5
766,0.5390625
767,0.49609375
768,0.5
769,0.50390625
770,0.53515625
771,0.5234375
772,0.5
773,0.46484375
774,0.4765625
775,0.484375
776,0.5234375
777,0.44140625
778,0.50390625
779,0.3984375
780,0.5234375
781,0.53515625
782,0.54296875
783,0.44921875
784,0.5390625
785,0.51171875
786,0.453125
787,0.4609375
788,0.55078125
789,0.4453125
790,0.48046875
791,0.48046875
792,0.515625
793,0.4140625
794,0.46875
795,0.5234375
796,0.55078125
797,0.43359375
798,0.48828125
799,0.47265625
800,0.484375
801,0.54296875
802,0.5078125
803,0.53515625
804,0.5546875
805,0.44140625
806,0.5234375
807,0.45703125
808,0.484375
809,0.48828125
810,0.4765625
811,0.5
812,0.52734375
813,0.4765625
814,0.44140625
815,0.4921875
816,0.5390625
817,0.44921875
818,0.546875
819,0.4921875
820,0.4375
821,0.4921875
822,0.52734375
823,0.45703125
824,0.4140625
825,0.48828125
826,0.4453125
827,0.4921875
828,0.50390625
829,0.53125
830,0.49609375
831,0.5625
832,0.47265625
833,0.49609375
834,0.5234375
835,0.56640625
836,0.515625
837,0.46875
838,0.50390625
839,0.4765625
840,0.4921875
841,0.50390625
842,0.53125
843,0.5078125
844,0.46875
845,0.5078125
846,0.51953125
847,0.51171875
848,0.5078125
849,0.51171875
850,0.515625
851,0.47265625
852,0.53515625
853,0.484375
854,0.5390625
855,0.4375
856,0.46484375
857,0.4609375
858,0.46875
859,0.5078125
860,0.53125
861,0.54296875
862,0.50390625
863,0.5
864,0.45703125
865,0.45703125
866,0.49609375
867,0.44921875
868,0.515625
869,0.5859375
870,0.4921875
871,0.4453125
872,0.45703125
873,0.4453125
874,0.51171875
875,0.4765625
876,0.4921875
877,0.52734375
878,0.44921875
879,0.5078125
880,0.5703125
881,0.55078125
882,0.5078125
883,0.53125
884,0.52734375
885,0.48828125
886,0.45703125
887,0.50390625
888,0.5390625
889,0.4765625
890,0.53125
891,0.49609375
892,0.46484375
893,0.48828125
894,0.51953125
895,0.48828125
896,0.51953125
897,0.48046875
898,0.50390625
899,0.40234375
900,0.515625
901,0.46484375
902,0.5703125
903,0.49609375
904,0.5
905,0.55078125
906,0.5078125
907,0.51171875
908,0.5625
909,0.5234375
910,0.484375
911,0.515625
912,0.47265625
913,0.5
914,0.45703125
915,0.5234375
916,0.50390625
917,0.5
918,0.43359375
919,0.50390625
920,0.48046875
921,0.4609375
922,0.48046875
923,0.51171875
924,0.43359375
925,0.546875
926,0.5
927,0.53125
928,0.421875
929,0.52734375
930,0.46484375
931,0.453125
932,0.46875
933,0.51171875
934,0.53515625
935,0.50390625
936,0.46875
937,0.5234375
938,0.53125
939,0.5703125
940,0.51953125
941,0.5
942,0.41796875
943,0.49609375
944,0.51171875
945,0.49609375
946,0.51171875
947,0.53125
948,0.5390625
949,0.54296875
950,0.4609375
951,0.546875
952,0.45703125
953,0.51953125
954,0.5078125
955,0.51953125
956,0.52734375
957,0.5703125
958,0.53125
959,0.421875
960,0.578125
961,0.5546875
962,0.578125
963,0.43359375
964,0.51953125
965,0.48828125
966,0.46484375
967,0.47265625
968,0.546875
969,0.53125
970,0.5078125
971,0.5078125
972,0.546875
973,0.53125
974,0.453125
975,0.5546875
976,0.49609375
977,0.51171875
978,0.51953125
979,0.53125
980,0.50390625
981,0.4765625
982,0.46875
983,0.4921875
984,0.50390625
985,0.53125
986,0.515625
987,0.4765625
988,0.51953125
989,0.46875
990,0.4296875
991,0.55078125
992,0.515625
993,0.4375
994,0.51953125
995,0.40625
996,0.4375
997,0.55859375
998,0.484375
999,0.53125
1000,0.49609375
1001,0.55859375
1002,0.43359375
1003,0.4921875
1004,0.5078125
1005,0.5
1006,0.484375
1007,0.48046875
1008,0.4140625
1009,0.51171875
1010,0.4609375
1011,0.48046875
1012,0.55859375
1013,0.5703125
1014,0.5078125
1015,0.5390625
1016,0.4453125
1017,0.5
1018,0.5234375
1019,0.52734375
1020,0.48828125
1021,0.4921875
1022,0.50390625
1023,0.5078125
1024,0.52734375
1025,0.54296875
1026,0.5078125
1027,0.4609375
1028,0.4375
1029,0.46875
1030,0.5078125
1031,0.5078125
1032,0.4609375
1033,0.40625
1034,0.4765625
1035,0.453125
1036,0.53515625
1037,0.51171875
1038,0.4765625
1039,0.44140625
1040,0.47265625
1041,0.54296875
1042,0.50390625
1043,0.51953125
1044,0.5
1045,0.4765625
1046,0.5078125
1047,0.46484375
1048,0.4609375
1049,0.50390625
1050,0.48828125
1051,0.4921875
1052,0.50390625
1053,0.52734375
1054,0.4609375
1055,0.50390625
1056,0.53515625
1057,0.5078125
1058,0.51953125
1059,0.51171875
1060,0.48046875
1061,0.5234375
1062,0.5
1063,0.48046875
1064,0.48046875
1065,0.4921875
1066,0.49609375
1067,0.5703125
1068,0.453125
1069,0.515625
1070,0.51171875
1071,0.44921875
1072,0.421875
1073,0.45703125
1074,0.546875
1075,0.53125
1076,0.47265625
1077,0.4921875
1078,0.5
1079,0.51953125
1080,0.5
1081,0.49609375
1082,0.53125
1083,0.49609375
1084,0.49609375
1085,0.48828125
1086,0.51171875
1087,0.4765625
1088,0.50390625
1089,0.48828125
1090,0.4609375
1091,0.4921875
1092,0.44921875
1093,0.44140625
1094,0.50390625
1095,0.5703125
1096,0.390625
1097,0.53125
1098,0.4609375
1099,0.41796875
1100,0.48828125
1101,0.50390625
1102,0.5
1103,0.48046875
1104,0.6015625
1105,0.50390625
1106,0.48828125
1107,0.5
1108,0.4765625
1109,0.484375
1110,0.49609375
1111,0.4921875
1112,0.43359375
1113,0.51953125
1114,0.50390625
1115,0.5234375
1116,0.50390625
1117,0.4921875
1118,0.50390625
1119,0.48828125
1120,0.49609375
1121,0.50390625
1122,0.4453125
1123,0.48828125
1124,0.49609375
1125,0.4921875
1126,0.4765625
1127,0.5078125
1128,0.46875
1129,0.5
1130,0.52734375
1131,0.56640625
1132,0.5078125
1133,0.4375
1134,0.49609375
1135,0.52734375
1136,0.546875
1137,0.515625
1138,0.45703125
1139,0.48046875
1140,0.5078125
1141,0.453125
1142,0.515625
1143,0.51171875
1144,0.58203125
1145,0.58203125
1146,0.5546875
1147,0.52734375
1148,0.46875
1149,0.5078125
1150,0.46875
1151,0.5234375
1152,0.5078125
1153,0.46484375
1154,0.4921875
1155,0.41015625
1156,0.47265625
1157,0.49609375
1158,0.52734375
1159,0.54296875
1160,0.48046875
1161,0.4453125
1162,0.50390625
1163,0.4765625
1164,0.484375
1165,0.515625
1166,0.49609375
1167,0.51171875
1168,0.46875
1169,0.56640625
1170,0.46875
1171,0.515625
1172,0.484375
1173,0.48828125
1174,0.48046875
1175,0.44921875
1176,0.53125
1177,0.625
1178,0.4375
1179,0.44140625
1180,0.53515625
1181,0.4453125
1182,0.53125
1183,0.51953125
1184,0.546875
1185,0.51171875
1186,0.47265625
1187,0.484375
1188,0.51171875
1189,0.55078125
1190,0.53515625
1191,0.49609375
1192,0.50390625
1193,0.4921875
1194,0.5546875
1195,0.484375
1196,0.484375
1197,0.484375
1198,0.48046875
1199,0.44921875
1200,0.44140625
1201,0.52734375
1202,0.5390625
1203,0.4921875
1204,0.515625
1205,0.45703125
1206,0.55859375
1207,0.44921875
1208,0.453125
1209,0.4609375
1210,0.5234375
1211,0.5390625
1212,0.5234375
1213,0.55078125
1214,0.47265625
1215,0.44921875
1216,0.49609375
1217,0.48828125
1218,0.48828125
1219,0.515625
1220,0.50390625
1221,0.4921875
1222,0.51171875
1223,0.50390625
1224,0.4609375
1225,0.4921875
1226,0.453125
1227,0.5625
1228,0.47265625
1229,0.484375
1230,0.52734375
1231,0.45703125
1232,0.51953125
1233,0.49609375
1234,0.53515625
1235,0.53125
1236,0.55078125
1237,0.47265625
1238,0.49609375
1239,0.53515625
1240,0.5234375
1241,0.5234375
1242,0.484375
1243,0.54296875
1244,0.41015625
1245,0.48046875
1246,0.53125
1247,0.453125
1248,0.515625
1249,0.5234375
1250,0.51953125
1251,0.43359375
1252,0.44921875
1253,0.546875
1254,0.51953125
1255,0.46484375
1256,0.4765625
1257,0.55078125
1258,0.51953125
1259,0.48046875
1260,0.44140625
1261,0.52734375
1262,0.5859375
1263,0.53125
1264,0.515625
1265,0.5
1266,0.44921875
1267,0.48046875
1268,0.52734375
1269,0.49609375
1270,0.4765625
1271,0.49609375
1272,0.5234375
1273,0.46875
1274,0.44921875
1275,0.484375
1276,0.515625
1277,0.51953125
1278,0.4375
1279,0.53125
1280,0.5234375
1281,0.44140625
1282,0.5234375
1283,0.51953125
1284,0.4609375
1285,0.45703125
1286,0.5703125
1287,0.453125
1288,0.5234375
1289,0.578125
1290,0.5
1291,0.46484375
1292,0.46484375
1293,0.50390625
1294,0.48828125
1295,0.4765625
