0.49219
0.53125
0.5625
0.46875
0.49219
0.50781
0.49219
0.5
0.48438
0.5
0.48438
0.52344
0.51563
0.44531
0.47656
0.5625
0.48438
0.5
0.41406
0.5
0.57813
0.5625
0.50781
0.5
0.46094
0.53125
0.5
0.5
0.53125
0.59375
0.53125
0.5625
0.5625
0.47656
0.47656
0.41406
0.48438
0.50781
0.48438
0.50781
0.46094
0.53906
0.4375
0.49219
0.54688
0.53906
0.52344
0.44531
0.50781
0.51563
0.42969
0.45313
0.55469
0.57031
0.51563
0.53906
0.5625
0.54688
0.48438
0.47656
0.57813
0.59375
0.45313
0.45313
0.54688
0.4375
0.53906
0.46875
0.5
0.51563
0.50781
0.60156
0.41406
0.51563
0.47656
0.54688
0.48438
0.46875
0.52344
0.54688
0.52344
0.48438
0.45313
0.60156
0.41406
0.50781
0.48438
0.58594
0.50781
0.54688
0.51563
0.45313
0.41406
0.47656
0.45313
0.49219
0.51563
0.53906
0.47656
0.44531
0.47656
0.40625
0.60156
0.50781
0.4375
0.46094
0.53906
0.46094
0.57031
0.40625
0.51563
0.51563
0.48438
0.60156
0.59375
0.58594
0.44531
0.44531
0.53125
0.58594
0.41406
0.50781
0.5
0.49219
0.53125
0.47656
0.47656
0.51563
0.55469
0.46875
0.40625
0.5
0.46875
0.53125
0.55469
0.4375
0.47656
0.45313
0.42188
0.5
0.51563
0.64063
0.47656
0.51563
0.46094
0.58594
0.47656
0.46875
0.52344
0.52344
0.48438
0.53125
0.46094
0.53125
0.54688
0.52344
0.53906
0.58594
0.50781
0.50781
0.44531
0.53125
0.38281
0.50781
0.35938
0.4375
0.4375
0.50781
0.47656
0.5
0.46875
0.49219
0.53906
0.53906
0.5
0.51563
0.57031
0.47656
0.54688
0.53125
0.58594
0.53906
0.53906
0.53906
0.49219
0.46875
0.49219
0.5625
0.46875
0.57031
0.53906
0.48438
0.52344
0.45313
0.45313
0.54688
0.48438
0.4375
0.51563
0.53906
0.45313
0.52344
0.48438
0.57031
0.53906
0.5
0.57031
0.39063
0.52344
0.42969
0.5
0.45313
0.51563
0.51563
0.48438
0.54688
