,0
0,0.998779296875
1,0.992431640625
2,0.992431640625
3,0.9940185546875
4,0.9918212890625
5,0.9932861328125
6,0.99267578125
7,0.9918212890625
8,0.9912109375
9,0.9930419921875
10,0.992431640625
11,0.9903564453125
12,0.99267578125
13,0.9921875
14,0.99267578125
15,0.992919921875
16,0.9932861328125
17,0.9925537109375
18,0.9927978515625
19,0.9910888671875
20,0.9927978515625
21,0.9927978515625
22,0.992431640625
23,0.9932861328125
24,0.9925537109375
25,0.990234375
26,0.99267578125
27,0.9920654296875
28,0.99267578125
29,0.9923095703125
30,0.992919921875
31,0.9935302734375
32,0.9931640625
33,0.9921875
34,0.9927978515625
35,0.991943359375
36,0.9927978515625
37,0.992919921875
38,0.992919921875
39,0.991943359375
40,0.993408203125
41,0.99267578125
42,0.99267578125
43,0.991943359375
44,0.9910888671875
45,0.992919921875
46,0.9920654296875
47,0.99365234375
48,0.99267578125
49,0.9901123046875
50,0.9930419921875
51,0.992431640625
52,0.991455078125
53,0.991943359375
54,0.991943359375
55,0.9935302734375
56,0.99267578125
57,0.9925537109375
58,0.9918212890625
59,0.992919921875
60,0.9898681640625
61,0.9932861328125
62,0.9918212890625
63,0.9920654296875
64,0.9923095703125
65,0.9925537109375
66,0.9931640625
67,0.9925537109375
68,0.992431640625
69,0.9925537109375
70,0.9935302734375
71,0.9920654296875
72,0.994140625
73,0.9930419921875
74,0.9930419921875
75,0.9921875
76,0.993408203125
77,0.9932861328125
78,0.9932861328125
79,0.992919921875
80,0.9925537109375
81,0.9925537109375
82,0.99267578125
83,0.994140625
84,0.9931640625
85,0.9925537109375
86,0.9932861328125
87,0.9918212890625
88,0.9921875
89,0.9932861328125
90,0.993408203125
91,0.9920654296875
92,0.9932861328125
93,0.994140625
94,0.9925537109375
95,0.992431640625
96,0.9920654296875
97,0.991943359375
98,0.9921875
99,0.9921875
100,0.9923095703125
101,0.9930419921875
102,0.9925537109375
103,0.9925537109375
104,0.9935302734375
105,0.9918212890625
106,0.9923095703125
107,0.991943359375
108,0.9923095703125
109,0.9930419921875
110,0.9925537109375
111,0.992431640625
112,0.992919921875
113,0.9932861328125
114,0.9942626953125
115,0.9930419921875
116,0.992919921875
117,0.9920654296875
118,0.992919921875
119,0.992431640625
120,0.9918212890625
121,0.992919921875
122,0.991455078125
123,0.99169921875
124,0.99267578125
125,0.9923095703125
126,0.992919921875
127,0.9932861328125
128,0.992919921875
129,0.9935302734375
130,0.991455078125
131,0.992431640625
132,0.9931640625
133,0.9940185546875
134,0.9925537109375
135,0.9923095703125
136,0.993408203125
137,0.994140625
138,0.992431640625
139,0.9937744140625
140,0.9937744140625
141,0.992431640625
142,0.9925537109375
143,0.99169921875
144,0.9925537109375
145,0.992431640625
146,0.9912109375
147,0.9918212890625
148,0.9932861328125
149,0.9940185546875
150,0.9923095703125
151,0.9940185546875
152,0.9937744140625
153,0.9921875
154,0.99365234375
155,0.9921875
156,0.992919921875
157,0.993408203125
158,0.992919921875
159,0.9925537109375
160,0.992431640625
161,0.9910888671875
162,0.9913330078125
163,0.9935302734375
164,0.99267578125
165,0.992431640625
166,0.9930419921875
167,0.99267578125
168,0.9908447265625
169,0.9921875
170,0.9927978515625
171,0.9937744140625
172,0.992431640625
173,0.9921875
174,0.99169921875
175,0.9925537109375
176,0.993408203125
177,0.9930419921875
178,0.99267578125
179,0.9942626953125
180,0.99169921875
181,0.9925537109375
182,0.99267578125
183,0.991943359375
184,0.9930419921875
185,0.9920654296875
186,0.9923095703125
187,0.992919921875
188,0.9940185546875
189,0.99365234375
190,0.991943359375
191,0.992431640625
192,0.993896484375
193,0.992919921875
194,0.994140625
195,0.99169921875
196,0.9931640625
197,0.9915771484375
198,0.9920654296875
199,0.993896484375
200,0.9918212890625
201,0.99267578125
202,0.9908447265625
203,0.993408203125
204,0.99267578125
205,0.9925537109375
206,0.9927978515625
207,0.991943359375
208,0.992431640625
209,0.9927978515625
210,0.99267578125
211,0.9921875
212,0.9931640625
213,0.992919921875
214,0.9940185546875
215,0.9927978515625
216,0.9935302734375
217,0.9910888671875
218,0.99267578125
219,0.9925537109375
220,0.9921875
221,0.9927978515625
222,0.9931640625
223,0.9932861328125
224,0.9923095703125
225,0.9923095703125
226,0.9927978515625
227,0.991943359375
228,0.9923095703125
229,0.9920654296875
230,0.9932861328125
231,0.9937744140625
232,0.9930419921875
233,0.9931640625
234,0.994384765625
235,0.9932861328125
236,0.99169921875
237,0.9920654296875
238,0.993408203125
239,0.9923095703125
240,0.992431640625
241,0.9935302734375
242,0.9923095703125
243,0.9932861328125
244,0.9935302734375
